T2M,RH2M,PRECTOTCORR,WS2M,GWETTOP,GWETROOT,GWETPROF,Date
31.7,63.44,3.9,1.11,0.49,0.51,0.49,20170730
32.02,66.06,3.41,2.02,0.48,0.51,0.49,20170731
31.36,72.5,18.31,2.08,0.57,0.52,0.5,20170801
32.55,65.06,5.09,1.57,0.53,0.53,0.52,20170802
33.62,55.19,0.35,2.06,0.48,0.52,0.51,20170803
34.31,48.56,0.39,2.02,0.45,0.52,0.5,20170804
34.48,50.0,1.35,1.38,0.45,0.51,0.49,20170805
34.08,52.56,2.76,1.37,0.46,0.5,0.49,20170806
33.69,55.25,4.03,1.57,0.48,0.5,0.49,20170807
33.44,56.75,2.44,1.33,0.45,0.5,0.48,20170808
34.01,55.44,6.0,1.25,0.49,0.5,0.49,20170809
35.1,50.25,1.04,1.43,0.45,0.49,0.48,20170810
35.24,48.69,0.17,1.73,0.42,0.48,0.48,20170811
35.23,47.25,0.28,2.15,0.41,0.48,0.48,20170812
34.16,52.25,7.0,1.88,0.47,0.48,0.47,20170813
32.01,56.69,3.26,1.06,0.46,0.48,0.48,20170814
32.47,57.88,0.9,1.3,0.43,0.48,0.47,20170815
33.48,47.69,0.0,1.27,0.41,0.47,0.47,20170816
33.53,43.94,0.0,1.11,0.4,0.47,0.46,20170817
34.07,42.38,0.0,0.99,0.39,0.46,0.45,20170818
33.73,45.5,0.42,1.7,0.39,0.45,0.45,20170819
31.97,60.0,3.58,1.45,0.42,0.45,0.45,20170820
32.68,57.06,1.19,1.07,0.41,0.45,0.45,20170821
33.13,53.69,0.44,1.38,0.39,0.45,0.45,20170822
33.07,52.5,1.28,1.16,0.39,0.45,0.44,20170823
32.98,53.81,2.06,1.59,0.41,0.45,0.44,20170824
32.33,59.19,16.09,1.07,0.5,0.45,0.45,20170825
31.85,59.75,5.28,1.23,0.47,0.47,0.45,20170826
32.18,55.19,0.61,1.16,0.42,0.46,0.45,20170827
31.69,51.12,0.0,1.47,0.4,0.45,0.45,20170828
30.9,59.81,1.81,1.57,0.41,0.45,0.45,20170829
31.12,62.12,4.79,1.76,0.45,0.45,0.45,20170830
30.8,68.81,17.87,0.77,0.54,0.47,0.46,20170831
30.12,73.94,11.68,1.19,0.53,0.49,0.48,20170901
30.51,68.81,3.19,1.13,0.48,0.49,0.48,20170902
31.32,58.44,0.36,0.75,0.45,0.48,0.48,20170903
30.73,63.19,6.86,1.27,0.48,0.48,0.48,20170904
31.82,59.5,0.5,1.28,0.45,0.48,0.48,20170905
31.81,56.19,2.03,0.95,0.45,0.48,0.48,20170906
31.08,58.75,8.52,0.68,0.5,0.49,0.48,20170907
31.35,54.81,0.0,1.03,0.44,0.48,0.48,20170908
31.64,51.31,0.05,1.36,0.42,0.48,0.47,20170909
31.8,47.19,0.0,1.18,0.41,0.48,0.47,20170910
31.43,51.19,0.01,1.05,0.41,0.47,0.46,20170911
31.35,52.56,0.0,1.1,0.4,0.46,0.46,20170912
31.43,51.88,0.0,0.73,0.4,0.46,0.45,20170913
30.97,52.62,1.48,1.11,0.41,0.45,0.45,20170914
30.44,48.94,0.0,1.52,0.4,0.45,0.45,20170915
30.67,43.88,0.0,1.41,0.38,0.45,0.45,20170916
30.56,38.81,0.0,1.75,0.38,0.45,0.44,20170917
30.5,34.88,0.0,1.62,0.38,0.44,0.44,20170918
31.47,27.19,0.0,0.67,0.38,0.44,0.43,20170919
31.31,25.81,0.0,0.7,0.37,0.43,0.43,20170920
31.51,28.81,0.0,0.53,0.37,0.43,0.42,20170921
30.4,37.38,0.01,0.88,0.37,0.42,0.42,20170922
28.86,46.81,0.8,1.46,0.38,0.42,0.42,20170923
28.4,43.94,0.08,1.04,0.37,0.42,0.41,20170924
30.05,35.88,0.0,1.02,0.36,0.41,0.41,20170925
30.57,32.0,0.0,0.69,0.35,0.41,0.41,20170926
30.88,31.06,0.02,0.69,0.34,0.41,0.41,20170927
31.08,32.88,0.0,0.59,0.34,0.41,0.41,20170928
30.74,32.44,0.0,1.04,0.33,0.41,0.41,20170929
30.38,28.06,0.0,0.95,0.32,0.41,0.41,20170930
30.44,24.0,0.0,0.88,0.31,0.4,0.4,20171001
30.42,27.69,0.0,1.04,0.3,0.4,0.4,20171002
30.1,30.12,0.0,1.1,0.3,0.4,0.4,20171003
29.58,29.19,0.0,1.03,0.29,0.4,0.4,20171004
29.27,33.12,0.0,1.22,0.29,0.39,0.39,20171005
28.97,33.19,0.0,1.35,0.28,0.39,0.39,20171006
29.46,32.44,0.0,1.13,0.27,0.39,0.39,20171007
30.12,31.12,0.0,0.8,0.27,0.39,0.39,20171008
29.62,31.62,0.0,0.97,0.27,0.38,0.39,20171009
29.07,32.88,0.0,0.9,0.26,0.38,0.38,20171010
29.5,32.19,0.0,0.6,0.26,0.38,0.38,20171011
28.55,34.25,0.0,1.29,0.25,0.38,0.38,20171012
28.59,28.88,0.0,1.38,0.25,0.38,0.38,20171013
28.34,27.19,0.0,1.09,0.24,0.38,0.38,20171014
28.22,26.38,0.0,0.84,0.23,0.38,0.38,20171015
27.84,27.56,0.0,1.71,0.23,0.38,0.38,20171016
27.17,24.31,0.0,1.66,0.23,0.38,0.38,20171017
27.35,20.88,0.0,1.06,0.22,0.38,0.38,20171018
27.7,20.06,0.0,0.96,0.21,0.38,0.38,20171019
27.6,21.31,0.0,1.1,0.21,0.38,0.38,20171020
27.07,21.19,0.0,1.11,0.2,0.38,0.38,20171021
27.32,18.69,0.0,0.89,0.2,0.38,0.38,20171022
25.05,22.94,0.0,1.2,0.2,0.38,0.38,20171023
25.38,24.69,0.0,1.95,0.19,0.38,0.38,20171024
25.72,19.94,0.0,1.67,0.18,0.38,0.38,20171025
24.48,19.12,0.0,1.23,0.18,0.37,0.38,20171026
23.08,28.25,0.0,1.27,0.17,0.37,0.38,20171027
23.95,22.75,0.0,0.95,0.17,0.37,0.38,20171028
23.21,24.5,0.0,0.95,0.17,0.37,0.38,20171029
22.8,29.19,0.0,0.63,0.16,0.37,0.38,20171030
22.62,30.0,0.0,0.9,0.16,0.37,0.38,20171031
21.25,38.12,0.0,1.33,0.16,0.37,0.38,20171101
22.8,35.31,0.0,0.49,0.16,0.37,0.38,20171102
22.68,34.5,0.0,0.83,0.16,0.37,0.38,20171103
22.45,36.12,0.0,0.63,0.16,0.37,0.38,20171104
21.58,36.75,0.0,1.02,0.16,0.37,0.38,20171105
21.99,35.06,0.0,1.19,0.16,0.37,0.38,20171106
22.31,31.19,0.0,0.59,0.16,0.37,0.38,20171107
22.03,30.69,0.0,0.71,0.15,0.37,0.38,20171108
22.0,30.62,0.0,0.91,0.15,0.37,0.38,20171109
21.46,30.94,0.0,0.86,0.15,0.37,0.38,20171110
21.49,30.38,0.0,1.07,0.15,0.37,0.38,20171111
19.93,29.88,0.0,1.3,0.15,0.37,0.38,20171112
20.43,30.94,0.0,0.87,0.14,0.37,0.38,20171113
19.17,36.0,1.6,1.52,0.16,0.37,0.38,20171114
18.65,45.56,0.75,1.11,0.22,0.38,0.38,20171115
18.01,47.75,0.43,1.24,0.24,0.38,0.38,20171116
17.57,46.5,0.5,1.49,0.26,0.38,0.38,20171117
17.08,41.62,0.1,1.43,0.25,0.38,0.38,20171118
17.08,39.5,0.0,1.67,0.24,0.38,0.38,20171119
17.23,34.56,0.0,1.48,0.23,0.38,0.38,20171120
16.75,31.19,0.0,1.98,0.23,0.38,0.38,20171121
16.03,24.5,0.0,2.07,0.22,0.38,0.38,20171122
17.63,20.0,0.0,1.54,0.21,0.38,0.38,20171123
17.27,19.31,0.0,1.62,0.2,0.38,0.38,20171124
17.63,20.81,0.0,1.54,0.2,0.38,0.38,20171125
18.16,21.69,0.0,1.13,0.19,0.37,0.38,20171126
17.73,27.0,0.0,1.85,0.19,0.37,0.38,20171127
18.9,23.31,0.0,1.16,0.18,0.37,0.38,20171128
18.65,22.31,0.0,1.23,0.18,0.37,0.38,20171129
18.04,23.81,0.0,1.73,0.18,0.37,0.38,20171130
18.34,22.0,0.0,1.3,0.17,0.37,0.38,20171201
18.93,22.25,0.0,0.55,0.17,0.37,0.38,20171202
17.76,25.44,0.0,0.85,0.16,0.37,0.38,20171203
16.23,27.69,0.0,1.12,0.16,0.37,0.38,20171204
14.83,26.06,0.0,1.78,0.16,0.37,0.38,20171205
14.16,14.19,0.0,2.24,0.16,0.37,0.38,20171206
14.11,14.56,0.0,1.95,0.16,0.37,0.38,20171207
15.01,20.81,0.0,1.7,0.16,0.37,0.38,20171208
15.9,17.56,0.0,1.02,0.16,0.37,0.38,20171209
16.24,20.12,0.0,0.86,0.15,0.37,0.38,20171210
11.39,57.25,14.92,1.07,0.37,0.38,0.38,20171211
14.02,73.81,1.39,1.07,0.44,0.4,0.4,20171212
12.16,69.81,0.09,0.97,0.39,0.4,0.4,20171213
10.69,66.69,0.0,1.3,0.38,0.4,0.4,20171214
10.39,53.69,0.0,1.82,0.38,0.4,0.4,20171215
10.93,43.0,0.0,2.45,0.38,0.4,0.4,20171216
11.87,39.06,0.0,1.95,0.37,0.4,0.39,20171217
13.48,38.94,0.0,2.11,0.37,0.39,0.39,20171218
14.79,40.44,0.0,1.88,0.37,0.39,0.39,20171219
16.56,41.81,0.0,1.74,0.36,0.39,0.39,20171220
16.53,43.44,0.0,1.68,0.36,0.39,0.39,20171221
15.27,43.88,0.0,2.27,0.36,0.39,0.39,20171222
13.66,41.38,0.0,1.58,0.35,0.39,0.39,20171223
13.52,44.06,0.0,0.98,0.35,0.39,0.39,20171224
12.89,44.0,0.0,1.67,0.35,0.38,0.38,20171225
15.21,36.81,0.0,1.24,0.34,0.38,0.38,20171226
17.64,31.31,0.0,0.83,0.34,0.38,0.38,20171227
16.13,34.5,0.0,1.25,0.34,0.38,0.38,20171228
13.82,30.25,0.0,1.63,0.33,0.38,0.38,20171229
14.12,25.56,0.0,1.1,0.32,0.38,0.38,20171230
15.35,21.31,0.0,0.66,0.31,0.38,0.38,20171231
14.62,27.31,0.0,0.73,0.31,0.38,0.38,20180101
14.05,28.25,0.0,0.7,0.3,0.38,0.38,20180102
12.73,29.44,0.0,0.89,0.3,0.38,0.38,20180103
12.33,32.25,0.0,1.25,0.3,0.38,0.38,20180104
11.82,37.31,0.0,1.24,0.3,0.38,0.38,20180105
11.27,44.06,0.0,1.63,0.29,0.38,0.38,20180106
10.9,42.19,0.0,1.7,0.29,0.38,0.38,20180107
12.4,34.75,0.0,1.2,0.28,0.38,0.38,20180108
12.65,30.62,0.0,1.55,0.27,0.38,0.38,20180109
12.18,32.19,0.0,1.95,0.27,0.38,0.38,20180110
14.35,30.38,0.0,1.65,0.27,0.38,0.38,20180111
15.59,28.88,0.0,1.53,0.26,0.38,0.38,20180112
15.43,26.56,0.0,1.2,0.25,0.38,0.38,20180113
14.64,25.88,0.0,1.2,0.25,0.38,0.38,20180114
13.06,27.94,0.0,1.8,0.24,0.38,0.38,20180115
13.65,23.88,0.0,1.47,0.23,0.38,0.38,20180116
14.26,27.12,0.0,2.25,0.23,0.38,0.38,20180117
15.66,27.75,0.0,1.09,0.23,0.38,0.38,20180118
13.81,28.56,0.0,1.38,0.22,0.38,0.38,20180119
13.45,26.69,0.0,2.08,0.22,0.38,0.38,20180120
13.8,20.38,0.0,1.31,0.21,0.38,0.38,20180121
14.33,21.44,0.0,0.99,0.2,0.38,0.38,20180122
8.62,63.81,6.63,1.93,0.31,0.38,0.38,20180123
10.3,71.56,1.17,1.27,0.39,0.38,0.38,20180124
11.42,45.5,0.0,1.55,0.37,0.38,0.38,20180125
13.14,39.5,0.0,0.94,0.35,0.38,0.38,20180126
13.2,33.69,0.0,0.69,0.34,0.38,0.38,20180127
14.71,28.88,0.0,0.63,0.34,0.38,0.38,20180128
15.75,27.38,0.0,1.06,0.33,0.38,0.38,20180129
15.62,33.38,0.0,1.78,0.31,0.38,0.38,20180130
16.15,38.62,0.0,1.81,0.3,0.38,0.38,20180131
17.28,33.31,0.0,1.31,0.3,0.38,0.38,20180201
14.63,33.06,0.0,1.79,0.29,0.38,0.38,20180202
14.5,25.0,0.0,1.5,0.28,0.38,0.38,20180203
13.34,24.62,0.0,1.98,0.27,0.38,0.38,20180204
14.19,17.25,0.0,1.38,0.27,0.38,0.38,20180205
13.33,17.88,0.0,1.55,0.26,0.38,0.38,20180206
13.66,18.25,0.0,1.54,0.25,0.38,0.38,20180207
14.07,17.69,0.0,1.34,0.24,0.38,0.38,20180208
15.55,16.0,0.0,1.12,0.23,0.38,0.38,20180209
16.37,19.5,0.0,1.09,0.23,0.38,0.38,20180210
14.63,48.81,12.9,1.27,0.37,0.38,0.38,20180211
13.3,79.25,10.76,3.09,0.52,0.41,0.41,20180212
13.19,72.25,0.78,1.56,0.42,0.41,0.41,20180213
14.6,56.12,0.0,2.1,0.39,0.41,0.41,20180214
15.55,53.94,0.0,1.86,0.38,0.41,0.41,20180215
17.29,52.88,0.0,1.71,0.38,0.41,0.41,20180216
18.11,40.81,0.0,2.04,0.38,0.41,0.41,20180217
17.36,32.25,0.0,1.34,0.37,0.41,0.41,20180218
19.77,33.5,0.0,1.01,0.37,0.41,0.41,20180219
20.36,38.19,0.0,1.38,0.37,0.41,0.4,20180220
20.48,42.0,0.0,1.35,0.37,0.4,0.4,20180221
19.58,45.94,0.0,1.24,0.37,0.4,0.4,20180222
19.62,43.62,0.38,1.45,0.37,0.4,0.4,20180223
19.32,54.0,1.95,2.02,0.39,0.4,0.4,20180224
18.65,53.31,0.0,1.73,0.38,0.4,0.4,20180225
19.28,49.25,0.0,1.92,0.37,0.4,0.4,20180226
21.76,45.56,0.0,1.16,0.37,0.39,0.39,20180227
21.73,45.12,0.0,1.19,0.36,0.39,0.39,20180228
22.33,46.0,1.44,1.27,0.38,0.39,0.39,20180301
22.43,50.12,0.16,1.33,0.37,0.39,0.39,20180302
19.76,55.5,0.66,1.42,0.37,0.39,0.39,20180303
20.2,52.0,0.01,1.48,0.36,0.39,0.39,20180304
20.61,42.88,0.0,1.41,0.34,0.39,0.39,20180305
19.93,40.31,0.0,2.08,0.34,0.38,0.38,20180306
21.41,35.25,0.0,1.7,0.33,0.38,0.38,20180307
23.21,31.19,0.0,1.02,0.31,0.38,0.38,20180308
22.59,35.5,0.0,1.68,0.3,0.38,0.38,20180309
22.3,37.62,0.0,1.94,0.3,0.38,0.38,20180310
22.75,39.5,0.0,1.91,0.29,0.38,0.38,20180311
25.2,31.69,0.0,1.23,0.27,0.38,0.38,20180312
26.36,24.38,0.0,1.09,0.27,0.38,0.38,20180313
24.52,24.12,0.0,1.8,0.25,0.38,0.38,20180314
23.4,36.81,0.37,1.6,0.24,0.38,0.38,20180315
22.96,31.0,0.03,1.34,0.23,0.38,0.38,20180316
22.34,26.38,0.0,2.23,0.23,0.38,0.38,20180317
22.91,24.31,0.0,1.62,0.22,0.38,0.38,20180318
24.58,23.75,0.0,1.24,0.21,0.38,0.38,20180319
23.72,38.19,4.99,1.46,0.27,0.38,0.38,20180320
21.91,50.06,0.69,1.13,0.37,0.38,0.38,20180321
22.05,44.38,0.47,0.78,0.34,0.38,0.38,20180322
23.37,38.56,0.0,1.12,0.31,0.38,0.38,20180323
24.5,35.0,0.0,2.16,0.28,0.38,0.38,20180324
24.9,27.31,0.0,2.45,0.26,0.38,0.38,20180325
26.46,22.0,0.0,1.7,0.24,0.38,0.38,20180326
28.2,16.12,0.0,1.34,0.22,0.38,0.38,20180327
27.52,15.44,0.0,1.57,0.2,0.38,0.38,20180328
27.98,17.69,0.0,3.79,0.19,0.37,0.38,20180329
28.44,13.44,0.0,2.47,0.18,0.37,0.38,20180330
28.89,13.25,0.0,1.14,0.16,0.37,0.38,20180331
27.11,12.81,0.0,1.59,0.16,0.37,0.38,20180401
28.36,16.44,0.0,1.02,0.15,0.37,0.38,20180402
28.42,19.19,0.0,1.33,0.15,0.37,0.38,20180403
30.01,24.25,0.01,1.41,0.14,0.37,0.38,20180404
29.83,30.56,0.42,1.55,0.15,0.37,0.38,20180405
30.59,27.38,0.02,1.51,0.15,0.37,0.38,20180406
30.78,26.88,0.03,0.59,0.15,0.37,0.38,20180407
29.5,32.75,1.62,2.98,0.17,0.37,0.38,20180408
28.94,41.81,3.61,1.56,0.3,0.38,0.38,20180409
24.85,55.69,1.06,1.57,0.31,0.38,0.38,20180410
25.19,62.62,5.89,0.88,0.4,0.38,0.38,20180411
25.58,43.25,0.0,1.19,0.36,0.38,0.38,20180412
26.43,29.12,0.0,1.81,0.31,0.38,0.38,20180413
28.44,27.94,0.0,1.83,0.29,0.38,0.38,20180414
30.14,28.06,0.0,1.3,0.27,0.38,0.38,20180415
29.32,32.81,0.49,1.7,0.25,0.38,0.38,20180416
28.18,37.5,0.18,2.77,0.25,0.38,0.38,20180417
29.53,32.56,0.0,2.32,0.23,0.38,0.38,20180418
28.75,26.69,0.03,2.33,0.22,0.38,0.38,20180419
24.65,37.62,3.91,2.62,0.31,0.38,0.38,20180420
23.59,40.94,0.0,2.55,0.31,0.38,0.38,20180421
24.98,31.56,0.0,2.15,0.27,0.38,0.38,20180422
28.12,23.31,0.0,2.94,0.24,0.38,0.38,20180423
30.66,19.0,0.0,1.86,0.22,0.38,0.38,20180424
33.29,16.5,0.0,1.57,0.2,0.38,0.38,20180425
33.05,21.25,0.0,2.45,0.18,0.37,0.38,20180426
33.7,19.75,0.01,1.36,0.16,0.37,0.38,20180427
33.87,19.56,0.0,1.49,0.16,0.37,0.38,20180428
34.27,18.69,0.01,2.29,0.15,0.37,0.38,20180429
34.97,16.44,0.0,1.78,0.14,0.37,0.38,20180430
35.33,12.94,0.0,1.88,0.13,0.37,0.37,20180501
34.87,15.5,0.05,1.7,0.12,0.37,0.37,20180502
33.68,22.31,0.9,2.4,0.15,0.37,0.38,20180503
33.63,25.94,0.0,1.88,0.15,0.37,0.38,20180504
34.27,22.44,1.23,1.59,0.15,0.37,0.38,20180505
31.12,32.88,2.18,2.68,0.23,0.38,0.38,20180506
30.73,33.0,1.04,2.01,0.26,0.38,0.38,20180507
29.48,35.69,0.26,1.93,0.26,0.38,0.38,20180508
30.98,30.75,0.04,1.75,0.23,0.38,0.38,20180509
32.79,24.81,0.01,1.78,0.21,0.38,0.38,20180510
35.34,22.25,0.0,1.92,0.19,0.37,0.38,20180511
36.79,22.62,0.48,1.82,0.18,0.37,0.38,20180512
34.58,28.69,0.61,3.83,0.2,0.37,0.38,20180513
33.04,29.19,0.11,1.41,0.19,0.37,0.38,20180514
33.11,26.38,0.07,1.68,0.18,0.37,0.38,20180515
33.3,28.25,0.92,3.11,0.2,0.38,0.38,20180516
33.94,22.88,0.01,2.0,0.19,0.37,0.38,20180517
33.63,23.75,0.16,2.08,0.17,0.37,0.38,20180518
33.73,20.69,0.0,2.87,0.16,0.37,0.38,20180519
33.86,17.62,0.39,1.64,0.16,0.37,0.38,20180520
34.54,16.12,0.0,2.45,0.16,0.37,0.38,20180521
34.91,14.31,0.0,3.02,0.15,0.37,0.38,20180522
34.73,12.75,0.0,3.04,0.13,0.37,0.38,20180523
34.87,11.69,0.0,2.73,0.12,0.37,0.37,20180524
35.83,10.44,0.0,2.85,0.12,0.37,0.37,20180525
36.65,10.56,0.0,1.62,0.12,0.37,0.37,20180526
36.48,12.44,0.0,2.01,0.11,0.37,0.37,20180527
37.44,12.81,0.0,3.05,0.11,0.37,0.37,20180528
38.76,9.19,0.0,1.51,0.1,0.37,0.37,20180529
37.33,12.69,0.0,2.24,0.1,0.37,0.37,20180530
38.47,10.69,0.0,1.13,0.09,0.37,0.37,20180531
38.94,11.44,0.0,1.56,0.09,0.37,0.37,20180601
37.57,18.25,0.07,2.11,0.09,0.37,0.37,20180602
38.54,16.25,0.0,1.27,0.09,0.37,0.37,20180603
38.37,20.88,0.0,2.4,0.09,0.37,0.37,20180604
38.87,31.12,3.43,2.65,0.16,0.37,0.38,20180605
35.37,47.12,14.39,1.7,0.42,0.39,0.39,20180606
36.82,38.62,0.0,0.95,0.35,0.39,0.39,20180607
38.1,32.81,0.57,1.09,0.32,0.38,0.38,20180608
35.73,42.81,5.15,2.3,0.37,0.38,0.38,20180609
35.18,44.56,2.56,1.61,0.37,0.39,0.38,20180610
36.4,37.88,0.0,2.47,0.32,0.38,0.38,20180611
38.1,26.12,0.0,2.41,0.27,0.38,0.38,20180612
38.97,21.06,0.01,2.7,0.24,0.38,0.38,20180613
38.44,27.88,0.0,4.34,0.23,0.38,0.38,20180614
37.72,32.75,0.08,3.76,0.21,0.38,0.38,20180615
36.26,40.0,4.17,2.32,0.27,0.38,0.38,20180616
33.33,50.38,4.28,2.54,0.39,0.38,0.38,20180617
32.45,49.38,1.29,1.78,0.37,0.38,0.38,20180618
34.18,39.94,0.0,2.22,0.3,0.38,0.38,20180619
36.55,35.12,0.33,1.52,0.27,0.38,0.38,20180620
37.33,31.94,0.34,1.95,0.25,0.38,0.38,20180621
37.87,28.81,0.0,1.71,0.22,0.38,0.38,20180622
37.43,31.0,0.82,2.42,0.22,0.38,0.38,20180623
37.8,26.06,0.0,2.5,0.2,0.38,0.38,20180624
38.56,25.62,0.01,2.71,0.19,0.37,0.38,20180625
38.63,28.44,0.0,1.98,0.17,0.37,0.38,20180626
33.46,46.69,16.55,1.82,0.4,0.39,0.38,20180627
28.62,68.5,11.04,2.59,0.48,0.41,0.4,20180628
29.98,71.94,17.02,2.38,0.55,0.43,0.42,20180629
31.25,65.38,8.91,1.03,0.49,0.45,0.44,20180630
34.36,53.88,0.47,1.43,0.4,0.45,0.44,20180701
35.04,53.62,15.88,2.46,0.47,0.45,0.44,20180702
30.94,73.94,98.47,2.06,0.77,0.56,0.53,20180703
30.8,70.19,6.58,1.02,0.62,0.59,0.56,20180704
30.5,65.38,0.22,1.07,0.55,0.58,0.55,20180705
31.83,57.5,0.0,1.9,0.52,0.56,0.55,20180706
33.01,50.75,0.0,1.65,0.5,0.55,0.54,20180707
34.23,49.44,0.0,1.38,0.49,0.55,0.53,20180708
35.06,47.56,0.46,1.28,0.48,0.53,0.52,20180709
34.59,51.75,3.63,1.24,0.49,0.53,0.52,20180710
33.8,55.12,6.09,1.23,0.51,0.53,0.52,20180711
34.44,55.44,7.82,1.25,0.52,0.53,0.52,20180712
33.69,59.5,8.7,1.52,0.55,0.54,0.52,20180713
32.96,60.94,0.61,1.21,0.49,0.53,0.52,20180714
33.55,61.25,0.67,2.02,0.47,0.52,0.52,20180715
33.3,64.12,4.91,2.43,0.48,0.52,0.51,20180716
31.93,67.81,5.23,2.45,0.51,0.52,0.52,20180717
32.01,64.69,0.57,1.91,0.48,0.52,0.51,20180718
32.58,64.19,12.11,1.16,0.54,0.52,0.51,20180719
32.86,65.56,11.13,0.77,0.57,0.54,0.52,20180720
32.55,67.5,4.57,1.14,0.53,0.54,0.52,20180721
31.82,71.56,6.25,2.01,0.54,0.54,0.52,20180722
30.7,75.19,12.84,1.68,0.58,0.55,0.53,20180723
32.0,68.06,4.15,1.04,0.55,0.55,0.54,20180724
32.86,66.88,9.61,1.52,0.56,0.55,0.54,20180725
31.44,69.12,20.11,1.9,0.63,0.57,0.55,20180726
30.76,71.12,8.22,1.36,0.62,0.59,0.56,20180727
29.57,74.12,3.46,1.84,0.59,0.58,0.56,20180728
31.61,67.56,2.89,1.28,0.58,0.58,0.56,20180729
32.55,62.88,0.32,1.36,0.54,0.57,0.55,20180730
32.83,57.62,0.45,2.05,0.52,0.55,0.55,20180731
32.46,56.44,0.73,2.14,0.5,0.55,0.54,20180801
32.64,51.69,0.05,2.52,0.48,0.54,0.53,20180802
32.7,51.25,0.05,2.57,0.47,0.53,0.52,20180803
33.45,53.06,0.97,1.84,0.47,0.52,0.52,20180804
33.73,50.94,0.13,2.68,0.45,0.52,0.51,20180805
31.01,63.88,5.77,2.73,0.49,0.52,0.5,20180806
29.7,70.44,4.84,2.84,0.51,0.52,0.51,20180807
30.83,66.94,1.64,1.73,0.48,0.52,0.5,20180808
32.22,63.62,1.88,1.38,0.47,0.51,0.5,20180809
33.54,56.06,0.2,1.02,0.45,0.51,0.49,20180810
33.98,55.62,1.23,2.1,0.45,0.5,0.49,20180811
33.2,55.5,9.11,2.82,0.48,0.5,0.49,20180812
31.58,61.44,6.27,1.84,0.51,0.51,0.49,20180813
31.24,67.19,9.01,1.16,0.52,0.52,0.5,20180814
32.41,62.06,1.34,0.88,0.48,0.51,0.5,20180815
32.9,58.12,0.0,0.91,0.45,0.5,0.49,20180816
33.55,54.94,0.17,0.92,0.44,0.5,0.48,20180817
33.05,58.38,1.18,1.05,0.44,0.49,0.48,20180818
33.92,55.0,0.07,1.27,0.42,0.48,0.48,20180819
34.6,53.88,2.68,1.07,0.44,0.48,0.48,20180820
33.4,57.69,4.05,1.48,0.45,0.48,0.48,20180821
33.73,60.06,6.15,1.43,0.48,0.48,0.48,20180822
34.21,56.19,2.79,1.07,0.46,0.48,0.48,20180823
33.76,50.81,0.89,1.59,0.43,0.48,0.47,20180824
34.15,48.0,0.45,1.32,0.41,0.48,0.47,20180825
32.83,52.88,2.25,1.06,0.42,0.47,0.46,20180826
33.15,53.62,0.0,1.54,0.41,0.47,0.46,20180827
33.23,53.44,0.0,0.91,0.4,0.46,0.45,20180828
33.33,49.25,1.0,1.29,0.4,0.45,0.45,20180829
33.73,47.19,0.4,1.34,0.39,0.45,0.45,20180830
34.45,46.19,0.0,1.26,0.38,0.45,0.45,20180831
34.05,46.38,0.21,1.12,0.38,0.45,0.44,20180901
32.63,47.31,0.51,1.25,0.38,0.44,0.44,20180902
32.02,52.5,1.83,1.24,0.39,0.44,0.43,20180903
32.44,51.44,0.42,1.43,0.38,0.43,0.43,20180904
33.53,44.44,0.02,1.37,0.37,0.43,0.43,20180905
33.46,42.81,0.05,1.14,0.36,0.42,0.42,20180906
32.95,51.0,1.39,1.15,0.37,0.42,0.42,20180907
32.54,52.69,0.34,1.41,0.37,0.42,0.42,20180908
30.87,63.0,25.06,1.34,0.52,0.44,0.43,20180909
30.96,64.56,2.76,0.65,0.46,0.46,0.45,20180910
32.08,55.31,1.43,1.16,0.42,0.46,0.45,20180911
32.73,49.94,0.78,1.56,0.4,0.45,0.45,20180912
31.71,47.0,2.06,1.76,0.41,0.45,0.45,20180913
30.73,47.56,1.09,1.41,0.4,0.45,0.45,20180914
30.25,50.5,0.62,1.21,0.4,0.45,0.44,20180915
29.34,54.94,0.0,1.23,0.39,0.44,0.44,20180916
29.73,46.38,0.0,1.54,0.38,0.44,0.43,20180917
29.57,43.81,0.0,1.1,0.38,0.43,0.43,20180918
29.72,45.12,0.3,1.19,0.38,0.43,0.43,20180919
29.94,44.19,0.0,1.08,0.37,0.43,0.42,20180920
30.1,53.69,0.34,1.84,0.37,0.42,0.42,20180921
28.3,65.44,4.01,2.26,0.41,0.42,0.42,20180922
24.05,87.62,58.33,2.75,0.66,0.48,0.47,20180923
25.15,81.44,11.82,1.81,0.6,0.54,0.52,20180924
27.23,69.25,0.09,1.0,0.52,0.54,0.52,20180925
27.89,56.88,0.0,1.2,0.49,0.52,0.51,20180926
27.8,50.19,0.0,1.13,0.48,0.52,0.51,20180927
27.83,54.94,3.34,1.17,0.48,0.52,0.5,20180928
27.6,56.12,10.17,0.98,0.56,0.53,0.52,20180929
28.34,49.56,0.0,1.0,0.49,0.52,0.51,20180930
28.39,48.44,0.0,0.85,0.48,0.52,0.51,20181001
27.67,49.88,0.0,0.86,0.47,0.51,0.5,20181002
27.3,52.38,0.0,1.02,0.46,0.51,0.49,20181003
26.99,51.31,2.55,0.92,0.48,0.51,0.49,20181004
26.77,47.5,0.0,1.22,0.46,0.5,0.49,20181005
27.15,45.25,0.0,1.24,0.45,0.49,0.48,20181006
26.95,44.88,0.0,0.95,0.45,0.49,0.48,20181007
26.04,52.5,0.0,1.07,0.44,0.48,0.48,20181008
