T2M,RH2M,PRECTOTCORR,WS2M,GWETTOP,GWETROOT,GWETPROF,Date
34.13,53.5,4.81,2.37,0.45,0.46,0.46,20170730
34.7,50.31,0.01,2.2,0.41,0.46,0.46,20170731
35.4,49.75,3.44,2.45,0.4,0.46,0.46,20170801
35.58,45.25,0.18,2.73,0.38,0.46,0.46,20170802
36.08,39.56,0.01,1.84,0.32,0.45,0.45,20170803
36.47,33.44,0.86,1.91,0.3,0.45,0.45,20170804
36.97,35.5,0.34,1.92,0.27,0.45,0.45,20170805
37.36,36.88,0.05,2.3,0.25,0.45,0.45,20170806
37.27,37.0,0.0,2.37,0.23,0.45,0.45,20170807
37.09,36.62,0.1,2.73,0.22,0.45,0.45,20170808
37.18,37.31,0.0,2.62,0.21,0.45,0.45,20170809
37.73,36.19,1.74,2.09,0.24,0.45,0.45,20170810
37.44,36.0,0.69,1.86,0.25,0.45,0.45,20170811
37.01,29.69,0.01,1.15,0.23,0.45,0.45,20170812
36.51,30.75,0.41,1.73,0.22,0.45,0.45,20170813
33.58,43.69,1.18,1.52,0.24,0.45,0.45,20170814
34.73,36.94,0.01,1.09,0.24,0.45,0.45,20170815
35.9,30.12,0.0,1.88,0.23,0.45,0.45,20170816
35.86,24.25,0.0,1.55,0.21,0.45,0.45,20170817
36.08,27.5,0.0,1.23,0.2,0.45,0.45,20170818
36.5,29.81,0.77,1.81,0.21,0.45,0.45,20170819
34.76,39.12,0.66,1.79,0.22,0.45,0.45,20170820
35.05,39.5,0.0,1.65,0.21,0.45,0.45,20170821
35.57,38.81,0.91,1.9,0.22,0.45,0.45,20170822
35.45,38.75,0.13,2.02,0.23,0.45,0.45,20170823
36.03,39.94,2.56,2.91,0.27,0.45,0.45,20170824
33.3,54.94,32.91,2.45,0.49,0.48,0.47,20170825
30.32,68.5,23.13,1.28,0.6,0.53,0.51,20170826
31.45,59.12,0.0,0.9,0.5,0.53,0.52,20170827
32.56,50.12,0.0,0.82,0.48,0.52,0.52,20170828
31.41,57.81,5.09,1.27,0.52,0.52,0.52,20170829
31.49,60.44,2.06,1.38,0.5,0.52,0.52,20170830
30.76,64.25,8.65,1.21,0.53,0.52,0.52,20170831
30.66,66.25,2.09,1.43,0.51,0.52,0.52,20170901
30.49,64.69,3.14,1.43,0.51,0.52,0.52,20170902
31.35,58.62,0.16,1.59,0.48,0.52,0.52,20170903
29.85,69.69,9.23,1.8,0.54,0.52,0.52,20170904
31.07,65.0,1.47,1.67,0.51,0.53,0.52,20170905
30.94,56.56,2.1,1.91,0.5,0.52,0.52,20170906
30.62,56.75,0.68,1.34,0.49,0.52,0.52,20170907
31.17,54.62,0.0,1.37,0.48,0.52,0.52,20170908
31.75,52.06,0.0,1.62,0.47,0.51,0.51,20170909
31.71,49.5,0.0,1.88,0.46,0.51,0.51,20170910
30.3,54.19,0.49,1.65,0.46,0.5,0.5,20170911
30.89,54.44,0.05,1.19,0.46,0.5,0.5,20170912
30.75,54.94,0.01,1.16,0.45,0.49,0.49,20170913
29.8,56.25,6.63,1.34,0.5,0.5,0.5,20170914
29.76,50.25,0.0,1.09,0.47,0.5,0.5,20170915
31.0,40.56,0.0,1.3,0.46,0.49,0.49,20170916
30.51,39.06,0.0,1.18,0.45,0.49,0.49,20170917
31.25,35.56,0.0,1.06,0.45,0.48,0.48,20170918
31.02,32.12,0.0,1.13,0.45,0.48,0.48,20170919
30.82,33.0,0.0,1.0,0.44,0.48,0.48,20170920
30.6,34.81,0.0,1.36,0.43,0.48,0.48,20170921
30.12,35.94,0.0,0.98,0.43,0.47,0.48,20170922
29.87,34.75,0.0,1.43,0.41,0.47,0.47,20170923
28.28,39.75,0.0,1.21,0.41,0.47,0.47,20170924
29.37,35.38,0.0,0.94,0.4,0.46,0.47,20170925
29.76,32.25,0.0,0.99,0.38,0.46,0.46,20170926
29.87,36.12,0.0,1.02,0.36,0.46,0.46,20170927
30.37,30.81,0.0,1.16,0.34,0.45,0.46,20170928
29.8,29.19,0.0,1.12,0.31,0.45,0.46,20170929
30.07,27.88,0.0,1.41,0.29,0.45,0.46,20170930
30.16,24.44,0.0,1.13,0.27,0.45,0.45,20171001
30.41,24.62,0.0,1.04,0.26,0.45,0.45,20171002
29.83,25.06,0.0,1.47,0.24,0.45,0.45,20171003
29.39,25.81,0.0,1.17,0.23,0.45,0.45,20171004
28.94,27.25,0.0,1.23,0.22,0.45,0.45,20171005
28.99,28.44,0.03,1.17,0.21,0.45,0.45,20171006
29.79,29.25,0.0,1.04,0.2,0.45,0.45,20171007
30.48,27.12,0.0,1.05,0.2,0.45,0.45,20171008
30.11,27.88,0.0,1.27,0.2,0.45,0.45,20171009
29.09,27.56,0.0,1.23,0.19,0.45,0.45,20171010
28.87,25.19,0.0,1.25,0.19,0.45,0.45,20171011
28.31,24.75,0.0,1.33,0.18,0.45,0.45,20171012
28.56,21.0,0.02,1.53,0.17,0.45,0.45,20171013
27.88,20.94,0.0,1.56,0.17,0.45,0.45,20171014
27.33,22.25,0.0,1.49,0.16,0.45,0.45,20171015
27.64,20.94,0.0,1.41,0.16,0.45,0.45,20171016
27.76,18.12,0.0,1.41,0.16,0.45,0.45,20171017
27.65,17.19,0.0,1.46,0.16,0.45,0.45,20171018
27.51,17.25,0.0,1.41,0.16,0.45,0.45,20171019
26.89,18.75,0.0,1.32,0.15,0.45,0.45,20171020
26.37,17.94,0.0,1.5,0.15,0.45,0.45,20171021
26.44,17.06,0.0,1.27,0.15,0.45,0.45,20171022
25.56,20.62,0.01,1.0,0.15,0.45,0.45,20171023
25.37,19.81,0.0,1.48,0.15,0.45,0.45,20171024
25.07,11.81,0.0,1.38,0.14,0.45,0.45,20171025
24.25,17.12,0.0,1.58,0.14,0.45,0.45,20171026
23.21,20.94,0.0,1.28,0.14,0.45,0.45,20171027
22.61,23.81,0.0,1.37,0.14,0.45,0.45,20171028
23.31,25.25,0.0,0.95,0.14,0.45,0.45,20171029
22.46,28.75,0.0,1.22,0.14,0.45,0.45,20171030
22.66,30.38,0.0,1.27,0.14,0.45,0.45,20171031
21.46,33.5,0.0,1.23,0.14,0.45,0.45,20171101
22.22,33.25,0.0,1.18,0.14,0.45,0.45,20171102
22.34,33.38,0.0,1.14,0.14,0.45,0.45,20171103
21.99,33.38,0.0,1.07,0.14,0.45,0.45,20171104
22.03,33.12,0.0,1.2,0.14,0.45,0.45,20171105
22.19,32.94,0.0,1.2,0.14,0.45,0.45,20171106
21.71,30.69,0.0,1.12,0.13,0.45,0.45,20171107
20.64,33.12,0.0,1.24,0.13,0.45,0.45,20171108
20.59,33.69,0.0,1.18,0.13,0.45,0.45,20171109
20.34,33.19,0.0,1.12,0.13,0.45,0.45,20171110
20.52,32.62,0.0,1.27,0.13,0.45,0.45,20171111
20.05,33.88,0.0,1.23,0.13,0.45,0.45,20171112
20.51,35.56,0.0,1.02,0.13,0.45,0.45,20171113
15.97,63.75,8.07,1.72,0.34,0.45,0.45,20171114
14.62,71.25,1.22,2.19,0.46,0.46,0.46,20171115
15.41,65.62,0.76,1.47,0.46,0.46,0.46,20171116
16.57,51.56,0.06,0.95,0.45,0.46,0.46,20171117
16.69,44.62,0.0,1.07,0.42,0.46,0.46,20171118
16.0,40.56,0.0,1.57,0.4,0.46,0.46,20171119
16.02,35.94,0.0,1.28,0.38,0.45,0.46,20171120
16.21,29.5,0.0,1.43,0.36,0.45,0.46,20171121
16.99,24.75,0.0,1.12,0.34,0.45,0.45,20171122
18.28,23.44,0.0,1.31,0.32,0.45,0.45,20171123
17.59,24.94,0.0,1.23,0.3,0.45,0.45,20171124
17.98,27.5,0.0,1.32,0.3,0.45,0.45,20171125
18.71,27.81,0.0,0.91,0.28,0.45,0.45,20171126
17.83,29.56,0.0,1.35,0.27,0.45,0.45,20171127
18.19,24.75,0.0,1.05,0.27,0.45,0.45,20171128
17.64,26.25,0.0,1.29,0.26,0.45,0.45,20171129
17.73,27.12,0.0,1.3,0.25,0.45,0.45,20171130
17.49,26.62,0.0,1.47,0.25,0.45,0.45,20171201
17.18,27.44,0.0,1.27,0.24,0.45,0.45,20171202
16.05,26.12,0.0,1.51,0.23,0.45,0.45,20171203
13.62,20.94,0.0,1.41,0.23,0.45,0.45,20171204
12.63,15.31,0.0,1.36,0.23,0.45,0.45,20171205
13.83,15.0,0.0,1.23,0.22,0.45,0.45,20171206
15.08,16.31,0.0,1.42,0.22,0.45,0.45,20171207
15.78,14.88,0.0,1.3,0.21,0.45,0.45,20171208
15.03,17.81,0.0,1.12,0.21,0.45,0.45,20171209
13.62,21.5,0.0,1.35,0.2,0.45,0.45,20171210
11.26,32.56,1.63,1.25,0.27,0.45,0.45,20171211
10.9,59.94,4.11,1.37,0.38,0.45,0.46,20171212
10.48,64.44,0.98,1.26,0.43,0.46,0.46,20171213
9.74,64.5,0.26,1.31,0.44,0.46,0.46,20171214
10.63,45.12,0.02,1.27,0.42,0.46,0.46,20171215
11.58,35.81,0.0,1.47,0.4,0.46,0.46,20171216
13.78,34.62,0.0,1.3,0.38,0.45,0.46,20171217
15.98,33.06,0.0,1.21,0.36,0.45,0.46,20171218
17.36,30.25,0.0,0.95,0.34,0.45,0.45,20171219
16.86,34.88,0.0,1.34,0.33,0.45,0.45,20171220
17.2,34.06,0.0,0.88,0.32,0.45,0.45,20171221
16.16,31.75,0.0,1.27,0.31,0.45,0.45,20171222
16.72,27.94,0.0,1.07,0.3,0.45,0.45,20171223
15.83,30.06,0.0,1.03,0.29,0.45,0.45,20171224
15.48,29.19,0.0,1.15,0.28,0.45,0.45,20171225
15.99,29.12,0.0,0.75,0.27,0.45,0.45,20171226
15.91,31.25,0.0,1.22,0.27,0.45,0.45,20171227
13.87,18.44,0.0,1.59,0.27,0.45,0.45,20171228
13.69,17.25,0.0,1.36,0.26,0.45,0.45,20171229
14.48,17.81,0.0,1.37,0.25,0.45,0.45,20171230
14.22,20.12,0.0,1.19,0.24,0.45,0.45,20171231
13.58,20.69,0.0,1.48,0.23,0.45,0.45,20180101
12.15,23.25,0.0,1.38,0.23,0.45,0.45,20180102
11.29,25.81,0.0,1.36,0.23,0.45,0.45,20180103
7.99,38.69,0.0,1.64,0.23,0.45,0.45,20180104
9.5,43.06,0.0,1.66,0.23,0.45,0.45,20180105
11.12,39.69,0.0,1.11,0.23,0.45,0.45,20180106
11.75,31.62,0.0,1.19,0.23,0.45,0.45,20180107
13.14,26.44,0.0,1.19,0.22,0.45,0.45,20180108
13.12,27.69,0.0,1.27,0.22,0.45,0.45,20180109
14.68,27.38,0.0,1.14,0.22,0.45,0.45,20180110
15.86,26.75,0.0,1.37,0.21,0.45,0.45,20180111
15.83,23.0,0.0,1.17,0.21,0.45,0.45,20180112
14.65,22.0,0.0,1.26,0.2,0.45,0.45,20180113
14.51,22.75,0.0,1.24,0.2,0.45,0.45,20180114
13.98,20.44,0.0,1.43,0.2,0.45,0.45,20180115
13.15,21.38,0.0,1.43,0.2,0.45,0.45,20180116
10.82,28.94,0.0,1.46,0.2,0.45,0.45,20180117
13.83,28.44,0.0,1.91,0.2,0.45,0.45,20180118
14.37,21.62,0.0,1.05,0.2,0.45,0.45,20180119
14.85,15.62,0.0,1.39,0.19,0.45,0.45,20180120
15.1,15.0,0.0,1.3,0.19,0.45,0.45,20180121
12.37,22.94,0.0,1.53,0.19,0.45,0.45,20180122
12.47,23.81,0.0,1.4,0.18,0.45,0.45,20180123
9.6,54.12,0.0,1.39,0.18,0.45,0.45,20180124
10.8,39.31,0.0,1.27,0.18,0.45,0.45,20180125
11.51,33.25,0.0,1.19,0.18,0.45,0.45,20180126
12.39,31.19,0.0,1.14,0.18,0.45,0.45,20180127
13.34,27.19,0.0,1.27,0.18,0.45,0.45,20180128
13.65,28.38,0.06,1.42,0.18,0.45,0.45,20180129
13.6,51.44,0.32,1.77,0.19,0.45,0.45,20180130
13.66,36.88,0.0,1.43,0.19,0.45,0.45,20180131
13.33,41.94,0.0,1.8,0.19,0.45,0.45,20180201
14.23,22.75,0.0,1.4,0.19,0.45,0.45,20180202
14.7,17.06,0.0,1.09,0.18,0.45,0.45,20180203
14.09,15.25,0.0,1.41,0.18,0.45,0.45,20180204
13.61,15.44,0.0,1.64,0.18,0.45,0.45,20180205
13.07,16.69,0.0,1.73,0.17,0.45,0.45,20180206
14.83,14.25,0.0,1.26,0.17,0.45,0.45,20180207
14.51,16.69,0.0,1.28,0.17,0.45,0.45,20180208
14.83,17.94,0.0,1.59,0.17,0.45,0.45,20180209
12.12,38.88,0.46,1.83,0.17,0.45,0.45,20180210
12.49,60.0,5.42,2.57,0.2,0.45,0.45,20180211
10.11,82.31,8.85,1.43,0.53,0.47,0.47,20180212
11.73,72.44,0.69,1.84,0.48,0.47,0.47,20180213
13.29,64.12,0.36,1.8,0.47,0.47,0.47,20180214
15.25,53.88,0.0,1.18,0.46,0.47,0.47,20180215
17.18,47.75,0.0,0.88,0.45,0.47,0.47,20180216
18.71,37.0,0.0,1.11,0.45,0.46,0.47,20180217
16.59,38.12,0.0,1.59,0.44,0.46,0.46,20180218
17.9,37.31,0.0,1.33,0.42,0.46,0.46,20180219
19.02,41.81,0.02,1.27,0.41,0.46,0.46,20180220
18.76,46.94,0.0,1.24,0.4,0.46,0.46,20180221
17.58,47.88,0.0,1.42,0.39,0.46,0.46,20180222
15.66,60.88,4.58,1.71,0.42,0.46,0.46,20180223
15.38,77.69,2.56,2.2,0.49,0.47,0.47,20180224
16.73,62.12,0.14,1.35,0.46,0.47,0.47,20180225
19.4,56.19,1.13,1.1,0.45,0.47,0.47,20180226
19.75,57.5,0.0,1.34,0.45,0.46,0.46,20180227
21.23,47.38,0.25,1.39,0.43,0.46,0.46,20180228
17.83,79.06,8.73,0.9,0.5,0.47,0.47,20180301
19.27,65.69,0.91,1.77,0.49,0.48,0.48,20180302
19.28,59.94,2.37,1.43,0.48,0.48,0.48,20180303
18.55,59.06,4.31,1.01,0.5,0.48,0.48,20180304
19.58,50.0,0.0,1.03,0.47,0.48,0.48,20180305
20.08,48.44,0.0,1.17,0.46,0.48,0.48,20180306
21.19,44.94,0.0,1.22,0.45,0.48,0.48,20180307
20.01,50.5,0.4,1.34,0.45,0.48,0.48,20180308
19.8,54.94,0.27,1.42,0.45,0.47,0.47,20180309
21.37,47.88,0.0,1.01,0.45,0.47,0.47,20180310
21.75,47.75,0.0,1.19,0.44,0.47,0.47,20180311
22.48,43.5,0.0,1.36,0.43,0.47,0.47,20180312
22.76,45.81,0.47,1.95,0.42,0.46,0.47,20180313
20.03,62.19,5.17,3.12,0.47,0.47,0.47,20180314
20.64,48.62,0.01,1.49,0.45,0.47,0.47,20180315
20.6,40.94,0.0,1.41,0.43,0.47,0.47,20180316
21.72,35.0,0.0,1.08,0.41,0.46,0.46,20180317
21.23,37.81,0.0,1.37,0.39,0.46,0.46,20180318
22.38,41.81,1.37,1.79,0.38,0.46,0.46,20180319
22.87,46.19,1.49,1.97,0.39,0.46,0.46,20180320
21.0,54.44,11.09,1.62,0.52,0.48,0.47,20180321
21.47,50.94,0.03,1.02,0.46,0.48,0.48,20180322
22.87,49.44,0.25,1.05,0.45,0.48,0.47,20180323
24.98,39.56,0.07,0.71,0.44,0.47,0.47,20180324
25.4,34.56,0.13,1.35,0.41,0.47,0.47,20180325
26.64,30.94,0.0,1.15,0.39,0.46,0.47,20180326
26.78,27.81,0.0,1.38,0.37,0.46,0.46,20180327
26.19,29.62,0.0,1.52,0.35,0.46,0.46,20180328
27.25,26.5,0.0,2.2,0.34,0.46,0.46,20180329
27.84,22.0,0.0,2.68,0.31,0.45,0.46,20180330
29.22,20.0,0.0,1.53,0.29,0.45,0.46,20180331
28.34,19.62,0.0,1.57,0.27,0.45,0.45,20180401
27.0,24.88,0.1,1.64,0.27,0.45,0.45,20180402
27.93,36.88,0.24,1.51,0.26,0.45,0.45,20180403
28.83,36.75,0.53,1.35,0.26,0.45,0.45,20180404
28.01,43.31,4.45,1.24,0.4,0.46,0.46,20180405
29.08,35.44,0.0,1.08,0.36,0.45,0.46,20180406
29.48,34.0,0.26,1.12,0.32,0.45,0.45,20180407
28.84,41.06,4.61,2.46,0.32,0.45,0.45,20180408
26.04,60.62,0.43,1.59,0.43,0.46,0.46,20180409
26.37,53.88,1.41,1.89,0.41,0.46,0.46,20180410
24.5,52.5,0.47,2.98,0.39,0.46,0.46,20180411
23.97,28.5,0.0,1.34,0.35,0.45,0.46,20180412
25.58,26.06,0.0,1.48,0.31,0.45,0.45,20180413
27.35,29.31,0.0,1.23,0.29,0.45,0.45,20180414
27.43,36.69,0.99,2.79,0.27,0.45,0.45,20180415
24.99,51.62,3.46,2.61,0.33,0.45,0.45,20180416
24.64,53.56,1.71,1.76,0.41,0.46,0.46,20180417
25.63,43.44,0.84,2.03,0.38,0.45,0.46,20180418
25.13,33.69,1.1,2.14,0.35,0.45,0.45,20180419
20.98,53.06,11.23,1.85,0.51,0.47,0.47,20180420
21.88,49.88,0.0,1.73,0.45,0.47,0.47,20180421
24.79,34.5,0.0,1.16,0.41,0.47,0.47,20180422
27.95,27.62,0.0,1.16,0.39,0.46,0.46,20180423
30.55,23.62,0.0,1.57,0.36,0.46,0.46,20180424
30.96,25.69,0.0,1.27,0.34,0.45,0.46,20180425
30.87,29.38,0.0,1.47,0.3,0.45,0.46,20180426
32.21,25.88,0.0,0.95,0.27,0.45,0.45,20180427
33.26,23.75,0.1,1.25,0.26,0.45,0.45,20180428
34.0,24.44,0.09,0.98,0.23,0.45,0.45,20180429
33.75,17.44,0.0,1.77,0.22,0.45,0.45,20180430
35.26,18.94,0.0,1.8,0.2,0.45,0.45,20180501
32.97,22.88,0.28,2.03,0.2,0.45,0.45,20180502
30.45,32.44,0.39,2.43,0.2,0.45,0.45,20180503
31.35,30.69,0.28,1.49,0.2,0.45,0.45,20180504
31.97,31.75,4.33,1.73,0.22,0.45,0.45,20180505
28.79,42.06,2.14,3.05,0.38,0.45,0.46,20180506
27.33,46.12,2.74,2.52,0.41,0.46,0.46,20180507
27.91,41.38,0.34,1.45,0.37,0.45,0.46,20180508
29.76,33.88,0.0,1.05,0.32,0.45,0.45,20180509
32.42,28.19,0.0,1.24,0.28,0.45,0.45,20180510
34.04,26.69,0.42,2.23,0.25,0.45,0.45,20180511
32.84,38.62,4.11,2.7,0.3,0.45,0.45,20180512
30.26,44.5,0.45,1.81,0.35,0.45,0.45,20180513
29.72,39.25,0.36,2.38,0.32,0.45,0.45,20180514
29.63,42.12,3.66,2.76,0.38,0.45,0.46,20180515
29.82,38.5,0.05,1.76,0.35,0.45,0.45,20180516
30.87,32.31,0.75,1.33,0.31,0.45,0.45,20180517
30.14,32.12,0.27,1.66,0.3,0.45,0.45,20180518
29.5,30.56,1.58,1.51,0.32,0.45,0.45,20180519
29.98,29.25,0.0,2.46,0.28,0.45,0.45,20180520
31.08,24.62,0.0,2.06,0.25,0.45,0.45,20180521
31.55,21.56,0.0,2.41,0.23,0.45,0.45,20180522
32.07,17.44,0.0,1.1,0.21,0.45,0.45,20180523
32.64,17.38,0.0,1.42,0.2,0.45,0.45,20180524
34.75,14.5,0.0,1.47,0.18,0.45,0.45,20180525
33.95,16.12,0.0,2.89,0.17,0.45,0.45,20180526
35.26,14.62,0.0,1.0,0.16,0.45,0.45,20180527
35.55,15.31,0.0,3.11,0.15,0.45,0.45,20180528
35.46,16.81,0.0,3.53,0.15,0.45,0.45,20180529
36.08,13.88,0.0,2.48,0.14,0.45,0.45,20180530
36.32,12.5,0.0,2.08,0.13,0.45,0.45,20180531
37.63,12.38,0.0,2.04,0.12,0.45,0.45,20180601
37.19,16.0,0.0,1.92,0.12,0.45,0.45,20180602
38.32,15.25,0.0,1.82,0.12,0.45,0.45,20180603
38.87,16.38,0.0,1.73,0.12,0.44,0.45,20180604
39.33,21.19,0.11,1.98,0.12,0.44,0.45,20180605
37.6,31.44,4.14,2.09,0.23,0.45,0.45,20180606
37.83,29.44,0.0,1.81,0.24,0.45,0.45,20180607
37.73,17.5,0.0,1.49,0.21,0.45,0.45,20180608
36.32,24.81,1.33,2.84,0.22,0.45,0.45,20180609
36.38,31.19,0.05,1.42,0.23,0.45,0.45,20180610
36.54,29.12,0.0,1.8,0.2,0.45,0.45,20180611
37.58,14.25,0.0,1.93,0.19,0.45,0.45,20180612
37.8,15.38,0.0,2.4,0.17,0.45,0.45,20180613
38.98,21.12,0.0,2.41,0.16,0.45,0.45,20180614
38.13,31.94,0.06,3.71,0.16,0.45,0.45,20180615
37.26,33.94,0.52,2.84,0.16,0.45,0.45,20180616
33.07,51.69,15.71,1.99,0.43,0.47,0.46,20180617
31.89,55.5,2.78,1.29,0.45,0.47,0.47,20180618
33.27,48.44,0.32,1.13,0.42,0.47,0.47,20180619
34.9,44.75,0.01,1.73,0.39,0.46,0.46,20180620
35.49,40.25,0.0,1.94,0.36,0.46,0.46,20180621
35.99,39.0,1.01,3.63,0.33,0.45,0.46,20180622
33.54,41.5,1.72,2.83,0.37,0.45,0.46,20180623
36.85,31.5,0.55,1.19,0.32,0.45,0.45,20180624
36.56,21.0,0.0,1.35,0.27,0.45,0.45,20180625
36.23,19.44,0.0,2.24,0.23,0.45,0.45,20180626
36.74,28.19,0.21,2.76,0.22,0.45,0.45,20180627
35.3,34.12,0.07,2.85,0.21,0.45,0.45,20180628
33.49,40.31,2.17,3.0,0.23,0.45,0.45,20180629
33.94,44.19,0.41,2.16,0.28,0.45,0.45,20180630
35.86,42.56,1.68,1.92,0.3,0.45,0.45,20180701
37.65,37.06,0.53,2.2,0.27,0.45,0.45,20180702
36.54,38.69,2.67,2.88,0.28,0.45,0.45,20180703
31.39,62.06,12.23,2.88,0.49,0.47,0.47,20180704
31.44,57.0,0.99,1.33,0.45,0.47,0.47,20180705
33.59,48.81,0.32,1.56,0.42,0.46,0.46,20180706
35.55,43.44,0.0,2.31,0.38,0.46,0.46,20180707
36.8,36.06,0.0,1.88,0.34,0.45,0.46,20180708
37.85,31.38,0.0,2.09,0.29,0.45,0.45,20180709
38.76,30.12,0.0,2.32,0.25,0.45,0.45,20180710
38.59,30.69,0.11,3.44,0.23,0.45,0.45,20180711
38.8,31.69,0.7,2.88,0.23,0.45,0.45,20180712
38.73,32.12,0.72,3.27,0.23,0.45,0.45,20180713
37.33,38.19,1.92,2.95,0.27,0.45,0.45,20180714
37.23,41.06,0.34,3.13,0.26,0.45,0.45,20180715
37.87,38.94,2.11,3.45,0.27,0.45,0.45,20180716
35.93,44.31,1.63,2.7,0.3,0.45,0.45,20180717
35.76,45.0,0.54,2.62,0.3,0.45,0.45,20180718
36.46,42.25,1.38,2.78,0.3,0.45,0.45,20180719
36.65,40.75,0.29,3.17,0.28,0.45,0.45,20180720
37.21,42.19,2.55,3.98,0.29,0.45,0.45,20180721
34.31,56.38,8.61,2.76,0.46,0.46,0.46,20180722
32.33,65.94,9.83,2.31,0.52,0.48,0.47,20180723
33.45,59.88,1.01,2.55,0.46,0.47,0.47,20180724
34.84,54.81,2.14,1.98,0.45,0.47,0.47,20180725
34.9,49.81,4.23,2.59,0.46,0.47,0.47,20180726
32.49,54.88,5.13,2.7,0.48,0.47,0.47,20180727
32.31,59.44,10.14,2.62,0.5,0.48,0.48,20180728
31.99,62.19,4.35,2.16,0.5,0.48,0.48,20180729
33.47,54.38,0.67,1.58,0.45,0.48,0.48,20180730
34.99,44.81,0.1,1.28,0.43,0.48,0.48,20180731
34.73,40.69,0.06,0.95,0.41,0.47,0.47,20180801
34.98,40.25,0.45,1.7,0.39,0.47,0.47,20180802
35.21,40.19,0.0,1.3,0.38,0.46,0.46,20180803
35.86,40.44,0.0,1.63,0.34,0.46,0.46,20180804
36.53,37.12,0.0,2.5,0.31,0.45,0.46,20180805
36.37,36.44,0.94,2.34,0.3,0.45,0.46,20180806
35.33,39.12,2.66,3.59,0.33,0.45,0.46,20180807
33.64,49.88,4.03,2.9,0.39,0.46,0.46,20180808
33.71,54.44,1.15,1.24,0.39,0.46,0.46,20180809
35.58,44.81,0.0,1.98,0.34,0.45,0.46,20180810
36.74,41.44,0.01,1.7,0.3,0.45,0.45,20180811
37.44,32.94,0.04,1.91,0.27,0.45,0.45,20180812
36.23,35.94,1.68,2.33,0.26,0.45,0.45,20180813
35.55,41.81,2.63,2.32,0.35,0.45,0.46,20180814
35.32,42.06,0.0,2.67,0.3,0.45,0.45,20180815
35.37,42.88,0.1,1.93,0.27,0.45,0.45,20180816
35.75,40.88,1.39,2.03,0.27,0.45,0.45,20180817
35.48,40.56,1.41,2.14,0.3,0.45,0.45,20180818
36.0,42.94,0.08,2.45,0.29,0.45,0.45,20180819
36.89,42.75,0.0,2.54,0.26,0.45,0.45,20180820
37.06,37.5,1.19,2.43,0.26,0.45,0.45,20180821
36.65,41.5,3.21,1.86,0.32,0.45,0.45,20180822
36.53,39.12,2.73,2.55,0.36,0.45,0.46,20180823
35.68,41.56,0.36,1.52,0.34,0.45,0.45,20180824
35.24,36.25,0.59,1.89,0.3,0.45,0.45,20180825
34.73,38.5,0.48,2.34,0.29,0.45,0.45,20180826
34.95,38.88,0.0,2.03,0.26,0.45,0.45,20180827
35.27,35.25,0.0,1.61,0.24,0.45,0.45,20180828
35.58,34.06,0.0,1.73,0.22,0.45,0.45,20180829
36.15,32.25,0.01,0.95,0.21,0.45,0.45,20180830
35.94,31.38,0.0,1.45,0.2,0.45,0.45,20180831
36.04,33.06,0.22,2.32,0.19,0.45,0.45,20180901
35.28,35.12,0.13,2.66,0.19,0.45,0.45,20180902
34.4,36.25,0.14,2.36,0.19,0.45,0.45,20180903
34.48,37.06,0.0,2.05,0.19,0.45,0.45,20180904
34.56,30.88,0.0,1.83,0.18,0.45,0.45,20180905
34.91,25.38,0.0,1.61,0.17,0.45,0.45,20180906
34.61,24.5,0.0,1.69,0.16,0.45,0.45,20180907
33.9,30.56,0.0,1.71,0.16,0.45,0.45,20180908
34.01,35.56,0.0,1.88,0.16,0.45,0.45,20180909
33.95,43.88,0.23,2.14,0.16,0.45,0.45,20180910
35.02,36.88,0.15,1.58,0.16,0.45,0.45,20180911
34.44,29.62,0.0,1.21,0.16,0.45,0.45,20180912
33.74,23.88,0.14,1.55,0.16,0.45,0.45,20180913
31.41,24.06,0.28,1.82,0.16,0.45,0.45,20180914
31.11,42.44,5.75,2.02,0.34,0.45,0.45,20180915
30.08,45.81,0.23,1.09,0.34,0.45,0.45,20180916
30.96,38.12,0.0,1.09,0.3,0.45,0.45,20180917
31.54,37.56,0.0,1.14,0.27,0.45,0.45,20180918
32.14,31.38,0.0,1.05,0.25,0.45,0.45,20180919
31.99,29.5,0.0,1.28,0.23,0.45,0.45,20180920
31.35,33.56,0.48,1.91,0.23,0.45,0.45,20180921
31.14,40.5,1.47,1.23,0.27,0.45,0.45,20180922
29.98,48.56,0.0,1.7,0.27,0.45,0.45,20180923
29.7,50.0,0.0,1.6,0.25,0.45,0.45,20180924
30.01,40.56,0.17,1.48,0.24,0.45,0.45,20180925
30.7,26.75,0.29,1.06,0.23,0.45,0.45,20180926
31.22,26.81,0.17,1.19,0.23,0.45,0.45,20180927
31.19,28.25,0.01,1.17,0.22,0.45,0.45,20180928
31.08,27.25,0.27,0.94,0.22,0.45,0.45,20180929
30.77,28.38,0.0,1.1,0.21,0.45,0.45,20180930
30.48,27.69,0.0,0.88,0.2,0.45,0.45,20181001
30.24,27.0,0.0,0.96,0.2,0.45,0.45,20181002
30.02,26.5,0.13,1.3,0.19,0.45,0.45,20181003
28.19,32.38,3.08,1.36,0.29,0.45,0.45,20181004
26.77,33.12,1.48,1.27,0.33,0.45,0.45,20181005
27.9,30.31,0.0,1.27,0.3,0.45,0.45,20181006
27.86,27.44,0.0,1.44,0.27,0.45,0.45,20181007
27.69,30.38,6.14,1.55,0.27,0.45,0.45,20181008
